step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature 
9981,0.010000000000005116,100.56,19.484142303466797,0.7280054092407227,0.0,0.009852885268628597,-36.83468246459961,-550.1497802734375,-1.6924905380705033,25468,-0.48761117395191533,0.061319063004298964,0.0045539870698760865,-36.771592885932506,-550.1380704987859,-1.687936551000627,18.99653112951488,0.0
9982,0.009999999999990905,100.57,19.46727180480957,0.7312697172164917,0.0,0.009984739124774933,-36.85865020751953,-550.3427734375,-1.6919295431868782,25472,-0.48038813546310166,0.06287879349691776,0.00451840382555968,-36.79462193414114,-550.3365051521359,-1.6874111393613187,18.98688366934647,0.0
9983,0.010000000000005116,100.58,19.450014114379883,0.7341858744621277,0.0,0.010101291351020336,-36.88249588012695,-550.5355834960938,-1.691361624084419,25476,-0.47277790520182705,0.06433837588190704,0.004475896362408527,-36.81765098234978,-550.5349398054859,-1.6868857277220104,18.977236209178056,0.0
9984,0.010000000000005116,100.59,19.432344436645508,0.7346807718276978,0.0,0.010221435688436031,-36.90622329711914,-550.7283325195312,-1.6907838512859261,25480,-0.4652565474295969,0.06568752717829071,0.0044508125965165846,-36.841875611999995,-550.7436764386122,-1.6863330386894093,18.96708788921591,0.0
9985,0.009999999999990905,100.6,19.414287567138672,0.7405365705490112,0.0,0.010392742231488228,-36.92982864379883,-550.9208374023438,-1.6901990211105447,25484,-0.456847132458293,0.0674757197213276,0.00443402225250189,-36.864336894718114,-550.9421760428675,-1.6857649988580428,18.95744043468038,0.0
9986,0.010000000000005116,100.61,19.395862579345703,0.7439470887184143,0.0,0.010549424216151237,-36.95330810546875,-551.1131591796875,-1.6896058019777296,25488,-0.4480695992008563,0.06918206317569389,0.004408842951053593,-36.88679817743624,-551.1406756471227,-1.6851969590266762,18.947792980144847,0.0
9987,0.010000000000005116,100.62,19.37708282470703,0.7607313394546509,0.0,0.010572102852165699,-36.97665786743164,-551.3053588867188,-1.6890044602035896,25491,-0.43652543546383527,0.07077325469106856,0.004233531050438444,-36.90364413947483,-551.2895503503141,-1.6847709291531514,18.940557389243196,0.0
9988,0.009999999999990905,100.63,19.357986450195312,0.7520230412483215,0.0,0.01069470215588808,-36.99988555908203,-551.497314453125,-1.688394196839798,25495,-0.4270765154876486,0.07227060059452725,0.004191307518013332,-36.926105422192954,-551.4880499545694,-1.6842028893217849,18.930909934707664,0.0
9989,0.010000000000005116,100.64,19.338600158691406,0.7555699348449707,0.0,0.01079957839101553,-37.02297592163086,-551.6891479492188,-1.6877768760991176,25499,-0.41733767851927794,0.07364521354418667,0.004142026608699112,-36.94856670491107,-551.6865495588247,-1.6836348494904183,18.92126248017213,0.0
9990,0.010000000000005116,100.65,19.319000244140625,0.756950318813324,0.0,0.01097626332193613,-37.04594039916992,-551.8807983398438,-1.6871510332429491,25503,-0.4077331307270917,0.07536578440911723,0.0041374798370927834,-36.97138080088186,-551.8922585971427,-1.6830135534058561,18.911267113413533,0.0
9991,0.009999999999990905,100.66,19.299163818359375,0.762263834476471,0.0,0.011141777038574219,-37.06877136230469,-552.072265625,-1.6865169345874012,25507,-0.39754415329687376,0.07711586771121881,0.0041151156676306755,-36.99323247075253,-552.0908261057398,-1.6824018189197705,18.9016196650625,0.0
9992,0.010000000000005116,100.67,19.279109954833984,0.7658526301383972,0.0,0.011290207505226135,-37.09146499633789,-552.2635498046875,-1.6858757785549645,25511,-0.3871377381225152,0.07874947519033221,0.0040856941212794595,-37.015084140623195,-552.2893936143369,-1.6817900844336848,18.89197221671147,0.0
9993,0.010000000000005116,100.68,19.258848190307617,0.7695258855819702,0.0,0.011420213617384434,-37.11402130126953,-552.4546508789062,-1.6852259672489853,25515,-0.3765234219471765,0.08026660684643219,0.00404761730138592,-37.036935810493866,-552.487961122934,-1.6811783499475992,18.88232476836044,0.0
9994,0.009999999999990905,100.69,19.238412857055664,0.7863993644714355,0.0,0.011408122256398201,-37.13644027709961,-552.6455078125,-1.6845685659338991,25518,-0.3633236749584974,0.08167393908330775,0.003849016850864473,-37.05332456289687,-552.6368867543819,-1.680719549083035,18.875089182097167,0.0
9995,0.010000000000005116,100.7,19.217823028564453,0.7767910361289978,0.0,0.011560257524251938,-37.15871810913086,-552.8363037109375,-1.6839013109227798,25522,-0.3525678903526348,0.08330034987241974,0.0038235224864138218,-37.075268038347396,-552.839330694147,-1.6800777884363658,18.86525513821182,0.0
9996,0.009999999999990905,100.71,19.197099685668945,0.7813791036605835,0.0,0.011731433682143688,-37.18085861206055,-553.0267944335938,-1.683227797483099,25526,-0.341491990223286,0.08510983719410263,0.0037981318492943394,-37.09645802124582,-553.0379697873987,-1.6794296656338046,18.85560769544566,0.0
9997,0.010000000000005116,100.72,19.17632484436035,0.7846758365631104,0.0,0.011883401311933994,-37.20285415649414,-553.2171630859375,-1.6825465608762566,25530,-0.3303645916808513,0.08678813232103019,0.0037650180450130577,-37.11764800414425,-553.2366088806504,-1.6787815428312434,18.8459602526795,0.0
9998,0.010000000000005116,100.73,19.155458450317383,0.7882632613182068,0.0,0.012017074041068554,-37.224708557128906,-553.4072875976562,-1.6818566689958716,25534,-0.3191456404040416,0.0883519769096884,0.003723248967189452,-37.13883798704268,-553.435247973902,-1.6781334200286822,18.83631280991334,0.0
9999,0.009999999999990905,100.74,19.134525299072266,0.8050574660301208,0.0,0.011999120004475117,-37.24641418457031,-553.5972290039062,-1.6811590539483252,25537,-0.30544807123354545,0.08978731036834461,0.003511726021563799,-37.1547304742165,-553.5842272938409,-1.6776473279267614,18.82907722783872,0.0
10000,0.010000000000005116,100.75,19.113536834716797,0.7889487147331238,0.0,0.012192548252642155,-37.26797103881836,-553.7870483398438,-1.6804530499433452,25541,-0.29546192817393546,0.09121616241412812,0.0035588351568129895,-37.17871729626261,-553.8107818651695,-1.6768942147865322,18.81807490654286,0.0
10001,0.010000000000005116,100.76,19.0925235748291,0.7992828488349915,0.0,0.012386263348162174,-37.28938674926758,-553.9765625,-1.6797399885614765,25545,-0.2840961018725032,0.09309608294339652,0.003549770085001569,-37.19919100400185,-554.0094958709404,-1.6761902184764748,18.8084274729566,0.0
10002,0.009999999999990905,100.77,19.071550369262695,0.815707802772522,0.0,0.012415694072842598,-37.31064987182617,-554.1659545898438,-1.6790190708543922,25548,-0.27035847149579695,0.09483672988192923,0.003356849610460344,-37.214546284806275,-554.1585313752687,-1.6756622212439316,18.8011918977669,0.0
10003,0.010000000000005116,100.78,19.05055809020996,0.8070186972618103,0.0,0.012569797225296497,-37.33176040649414,-554.3551635742188,-1.678290563138201,25552,-0.25901362602932565,0.09644435863034126,0.003332338204327101,-37.23501999254551,-554.3572453810395,-1.6749582249338741,18.791544464180635,0.0
10004,0.010000000000005116,100.79,19.029584884643555,0.8104063868522644,0.0,0.012704734690487385,-37.35272216796875,-554.544189453125,-1.6775543322548485,25556,-0.24768785404918248,0.09792276379844468,0.0033001036310320586,-37.255493700284745,-554.5559593868105,-1.6742542286238167,18.781897030594372,0.0
10005,0.009999999999990905,100.8,19.008708953857422,0.8069945573806763,0.0,0.012890258803963661,-37.373531341552734,-554.7329711914062,-1.6768102450462803,25560,-0.23762619954158737,0.09927440617702024,0.0033451600354208466,-37.278443672415506,-554.7787075549743,-1.6734650850108592,18.771082754315835,0.0
10006,0.010000000000005116,100.81,18.987892150878906,0.829379677772522,0.0,0.012932639569044113,-37.39418029785156,-554.9215698242188,-1.676059233618878,25563,-0.22404496534770857,0.10107588800569156,0.003158734500992022,-37.29322659216412,-554.9278007866819,-1.672900499117886,18.763847185531198,0.0
10007,0.009999999999990905,100.82,18.967151641845703,0.8203075528144836,0.0,0.01312330737709999,-37.41468048095703,-555.1100463867188,-1.6753004990243145,25567,-0.21295188136068433,0.10287936459953452,0.0031527810970595205,-37.31293715182893,-555.1265917622923,-1.672147717927255,18.75419976048502,0.0
10008,0.010000000000005116,100.83,18.946470260620117,0.8235748410224915,0.0,0.01329414639621973,-37.435020446777344,-555.2982788085938,-1.6745340412625898,25571,-0.20191792518127727,0.10454749466393759,0.0031391045259656636,-37.33264771149375,-555.3253827379025,-1.6713949367366239,18.74455233543884,0.0
10009,0.010000000000005116,100.84,18.925947189331055,0.8395773768424988,0.0,0.013289451599121094,-37.4552001953125,-555.4863891601562,-1.67375946085954,25574,-0.1886304226768516,0.10606823372139691,0.002929110015889691,-37.34743063124237,-555.4744759696101,-1.6708303508436506,18.737316766654203,0.0
10010,0.009999999999990905,100.85,18.905540466308594,0.8303201794624329,0.0,0.013419016264379025,-37.475223541259766,-555.6742553710938,-1.6729768909732203,25578,-0.17787112470056954,0.10745742233243226,0.002899321320200876,-37.367141190907184,-555.6732669452205,-1.6700775696530197,18.727669341608024,0.0
10011,0.010000000000005116,100.86,18.885265350341797,0.8278751969337463,0.0,0.013644526712596416,-37.495086669921875,-555.8619995117188,-1.6721877963422298,25582,-0.1682134560320705,0.10902653883159966,0.0029638427682510127,-37.388428079444054,-555.8920851833542,-1.669223953573979,18.717051894309726,0.0
10012,0.010000000000005116,100.87,18.86518669128418,0.8485665917396545,0.0,0.013689693063497543,-37.51478958129883,-556.0494995117188,-1.6713908453860236,25585,-0.155370358666854,0.11090198779286921,0.002769194343653858,-37.402602713560334,-556.0412373278233,-1.66862165104237,18.709816332617326,0.0
10013,0.009999999999990905,100.88,18.84527015686035,0.8390204906463623,0.0,0.01387807261198759,-37.534324645996094,-556.23681640625,-1.6705865707368197,25589,-0.14510123983289702,0.11262766626703281,0.002767989736595311,-37.421502225715365,-556.2401068537821,-1.6678185810002244,18.700168917027455,0.0
10014,0.010000000000005116,100.89,18.82550048828125,0.8417638540267944,0.0,0.014044934883713722,-37.5536994934082,-556.4240112304688,-1.6697743066043456,25593,-0.1349789868436666,0.114205394985268,0.0027587956462666874,-37.4404017378704,-556.4389763797409,-1.6670155109580789,18.690521501437583,0.0
10015,0.010000000000005116,100.9,18.80596351623535,0.8440199494361877,0.0,0.014191369526088238,-37.57291030883789,-556.6110229492188,-1.6689552514110917,25597,-0.1250894303876393,0.1156371508030402,0.002742810495158121,-37.45930125002543,-556.6378459056997,-1.6662124409159336,18.680874085847712,0.0
10016,0.009999999999990905,100.91,18.78662109375,0.8554854989051819,0.0,0.014203190803527832,-37.59195327758789,-556.7978515625,-1.668127540944295,25600,-0.11374713693092886,0.11691913613366929,0.0025810466641571495,-37.47497368938602,-556.802758659039,-1.6655464942801377,18.67287395681907,0.0
10017,0.010000000000005116,100.92,18.767475128173828,0.8495050072669983,0.0,0.014434770680963993,-37.6108283996582,-556.9844970703125,-1.6672922404683916,25604,-0.10424857654435726,0.11888806321692619,0.0026007147444504497,-37.493013168329725,-557.0017078260978,-1.6646915257239414,18.66322655162947,0.0
10018,0.010000000000005116,100.93,18.748538970947266,0.8517629504203796,0.0,0.014642639085650444,-37.629539489746094,-557.1710205078125,-1.6664501489317087,25608,-0.09495982450739504,0.1206790153003437,0.0026135917639638073,-37.511052647273424,-557.2006569931565,-1.663836557167745,18.65357914643987,0.0
10019,0.009999999999990905,100.94,18.7298583984375,0.8669788241386414,0.0,0.014653394930064678,-37.648075103759766,-557.3572998046875,-1.6656000679117553,25611,-0.08351480588983051,0.12231725496596159,0.0024047371611573,-37.5245822564812,-557.3498688684506,-1.6631953307505978,18.64634359254767,0.0
10020,0.010000000000005116,100.95,18.711402893066406,0.856823205947876,0.0,0.014817126095294952,-37.66644287109375,-557.5433959960938,-1.6647419974085318,25615,-0.07470670570833704,0.12380486875819345,0.002401635214130504,-37.5426217354249,-557.5488180355094,-1.6623403621944013,18.63669618735807,0.0
10021,0.009999999999990905,100.96,18.69318389892578,0.8587777614593506,0.0,0.01495771948248148,-37.68463897705078,-557.7294311523438,-1.663876470054256,25619,-0.06613511675731232,0.12512703420794966,0.0023910764160510745,-37.56066121436861,-557.7477672025681,-1.661485393638205,18.62704878216847,0.0
10022,0.010000000000005116,100.97,18.675260543823242,0.8705767393112183,0.0,0.015019796788692474,-37.702667236328125,-557.915283203125,-1.6630036190069826,25622,-0.055997908911805894,0.12683839595917787,0.0022350559759107824,-37.57476529231985,-557.9083736500064,-1.6607685630310718,18.619262634911436,0.0
10023,0.010000000000005116,100.98,18.6575870513916,0.8628828525543213,0.0,0.015248928219079971,-37.72052001953125,-558.1009521484375,-1.6621231779506023,25626,-0.04797181024065722,0.12870482410418255,0.0022632019046824325,-37.59189460160122,-558.1074030098638,-1.65985997604592,18.609615241150944,0.0
10024,0.009999999999990905,100.99,18.64017105102539,0.8645148277282715,0.0,0.015454917214810848,-37.738197326660156,-558.2864990234375,-1.6612351468851154,25630,-0.040203203634938234,0.13040688966092978,0.002283757824347088,-37.609023910882584,-558.3064323697212,-1.6589513890607683,18.599967847390452,0.0
10025,0.010000000000005116,101.0,18.623056411743164,0.8658331632614136,0.0,0.01563910022377968,-37.755699157714844,-558.4718017578125,-1.6603399252846853,25634,-0.032735958113207175,0.1319550598232834,0.002297123209068719,-37.62615322016394,-558.5054617295785,-1.6580428020756166,18.590320453629957,0.0
10026,0.010000000000005116,101.01,18.606204986572266,0.8805237412452698,0.0,0.015613132156431675,-37.77302551269531,-558.6570434570312,-1.6594365810429303,25637,-0.02312007826267859,0.13333363380042546,0.002075219206177259,-37.63900020212497,-558.6547337494715,-1.6573613618367529,18.583084908309587,0.0
10027,0.009999999999990905,101.02,18.58962059020996,0.8678388595581055,0.0,0.01580670475959778,-37.7901725769043,-558.8421020507812,-1.6585239157373604,25641,-0.016511340108177563,0.13475549154556798,0.0021159203204330623,-37.656471982189935,-558.8605554312887,-1.6564079954169275,18.573109250101783,0.0
10028,0.010000000000005116,101.03,18.573305130004883,0.8707576990127563,0.0,0.0160589087754488,-37.8071403503418,-559.0270385742188,-1.657605391477392,25645,-0.00984326119834833,0.13669993182114737,0.002161436448280263,-37.67263976914473,-559.0596649460354,-1.6554439550291118,18.563461868806534,0.0
10029,0.010000000000005116,101.04,18.55731964111328,0.8848503828048706,0.0,0.016088886186480522,-37.82392883300781,-559.2118530273438,-1.6566778124697175,25648,-0.0010933082781825476,0.13847554914651727,0.001956887731467738,-37.684765609360824,-559.2089970820954,-1.65472092473825,18.5562263328351,0.0
10030,0.009999999999990905,101.05,18.541601181030273,0.8737062215805054,0.0,0.016292884945869446,-37.840538024902344,-559.396484375,-1.655742643452936,25652,0.004977770509576374,0.14008728334668305,0.0019857591025020938,-37.70093339631562,-559.4081065968421,-1.6537568843504342,18.54657895153985,0.0
10031,0.010000000000005116,101.06,18.526161193847656,0.874642550945282,0.0,0.016472376883029938,-37.85696029663086,-559.5809936523438,-1.6548000175851025,25656,0.01077037639694467,0.14152259023067068,0.0020071736224842596,-37.717101183270415,-559.6072161115889,-1.6527928439626185,18.5369315702446,0.0
10032,0.009999999999990905,101.07,18.51105308532715,0.8884511590003967,0.0,0.01643024943768978,-37.87320327758789,-559.765380859375,-1.653849269075944,25659,0.018642948946016702,0.1427890741644738,0.0017794554041872246,-37.729227023486516,-559.7565482476489,-1.6520698136717569,18.529696034273165,0.0
10033,0.010000000000005116,101.08,18.496234893798828,0.8763659596443176,0.0,0.016678430140018463,-37.88926315307617,-559.9496459960938,-1.652889865293243,25663,0.023716039229075392,0.14467335475283916,0.001827225985858938,-37.7447873478546,-559.9577351965319,-1.6510626393073842,18.519950933027904,0.0
10034,0.010000000000005116,101.09,18.481691360473633,0.8775263428688049,0.0,0.01692183129489422,-37.9051399230957,-560.1337280273438,-1.6519236704497624,25667,0.028612201955873218,0.1465535297812023,0.0018695625267479699,-37.759926811784354,-560.156925317611,-1.6500541079230147,18.510303562429506,0.0
10035,0.009999999999990905,101.1,18.467483520507812,0.8910192847251892,0.0,0.016933154314756393,-37.92082977294922,-560.3177490234375,-1.6509493529649568,25670,0.03558451397289275,0.1482519478548101,0.0016516435802191864,-37.77128140973167,-560.3063179084203,-1.6492977093847376,18.503068034480705,0.0
10036,0.010000000000005116,101.11,18.453556060791016,0.8792231678962708,0.0,0.01712551712989807,-37.93633270263672,-560.5016479492188,-1.6499667796807722,25674,0.039864603091288586,0.14977323461507547,0.001677601680404095,-37.78642087366143,-560.5055080294994,-1.648289178000368,18.493420663882304,0.0
10037,0.010000000000005116,101.12,18.439905166625977,0.8795776963233948,0.0,0.017293857410550117,-37.9516487121582,-560.6853637695312,-1.6489770158616441,25678,0.04386812665793016,0.1511220157033845,0.0016963692456455348,-37.80156033759119,-560.7046981505785,-1.6472806466159984,18.483773293283907,0.0
10038,0.009999999999990905,101.13,18.426586151123047,0.8864355087280273,0.0,0.017374176532030106,-37.96677780151367,-560.8690795898438,-1.6479795288753551,25681,0.04879598473696589,0.152572223642507,0.0015946215776274641,-37.81445381821323,-560.877971238018,-1.646384907297728,18.475382135860013,0.0
10039,0.010000000000005116,101.14,18.413543701171875,0.8802071213722229,0.0,0.017658954486250877,-37.981712341308594,-561.0525512695312,-1.646973919247741,25685,0.05219108292438435,0.15457406792257986,0.0016716687342839265,-37.828494740092246,-561.0772414174207,-1.6453022505134571,18.46573478409626,0.0
10040,0.010000000000005116,101.15,18.40077781677246,0.8935030102729797,0.0,0.01769605278968811,-37.9964599609375,-561.2360229492188,-1.645960320136857,25688,0.05772145350098157,0.15638945433175483,0.0014700622116023965,-37.839025431501504,-561.2266940519729,-1.6444902579252543,18.458499270273443,0.0
10041,0.009999999999990905,101.16,18.3882999420166,0.8811617493629456,0.0,0.01792905479669571,-38.01101303100586,-561.4193115234375,-1.6449387315427026,25692,0.06055197649308397,0.15802364236370145,0.0015311304017191496,-37.85306635338052,-561.4259642313757,-1.6434076011409835,18.448851918509686,0.0
10042,0.010000000000005116,101.17,18.3760929107666,0.8810347318649292,0.0,0.01813582330942154,-38.02537155151367,-561.6024780273438,-1.6439090203072235,25696,0.063111655979327,0.15947234201211036,0.0015840759505110213,-37.86710727525953,-561.6252344107786,-1.6423249443567127,18.43920456674593,0.0
10043,0.010000000000005116,101.18,18.36419677734375,0.8938422799110413,0.0,0.018093928694725037,-38.0395393371582,-561.7855834960938,-1.642870254324038,25699,0.06777227557936172,0.16073506853325892,0.0013573025555282392,-37.87763796666879,-561.7746870453307,-1.6415129517685099,18.43196905292311,0.0
10044,0.009999999999990905,101.19,18.352567672729492,0.8763761520385742,0.0,0.018452472984790802,-38.05350875854492,-561.9686279296875,-1.641824430963964,25703,0.0688585589048607,0.16259875228436457,0.0015422327379859269,-37.892114407822746,-561.992512144319,-1.640282198225978,18.421426231634353,0.0
10045,0.010000000000005116,101.2,18.341182708740234,0.8938743472099304,0.0,0.018509645015001297,-38.06728744506836,-562.1515502929688,-1.6407700854884015,25706,0.07300802182264476,0.16455107436342642,0.0013474827132125,-37.90177731818224,-562.142023128804,-1.6394226027751888,18.41419073056288,0.0
10046,0.009999999999990905,101.21,18.330101013183594,0.8809410333633423,0.0,0.01877383142709732,-38.08086395263672,-562.3343505859375,-1.6397072178973509,25710,0.07444238261732394,0.1663095114160874,0.0014307423898811678,-37.91466119866157,-562.3413711081175,-1.6382764755074697,18.404543395800918,0.0
10047,0.010000000000005116,101.22,18.319242477416992,0.8805547952651978,0.0,0.01901134103536606,-38.09424591064453,-562.5170288085938,-1.638635828190812,25714,0.07565358362196406,0.16788167695243397,0.001505479951061428,-37.92754507914089,-562.540719087431,-1.6371303482397506,18.394896061038956,0.0
10048,0.010000000000005116,101.23,18.308677673339844,0.8929495811462402,0.0,0.018986238166689873,-38.107421875,-562.6996459960938,-1.6375563158429485,25717,0.0789828866276423,0.16925221421177752,0.0012855630539871932,-37.937207989500386,-562.6902300719161,-1.6362707527889613,18.387660559967486,0.0
10049,0.009999999999990905,101.24,18.298343658447266,0.8766520619392395,0.0,0.019267406314611435,-38.12039566040039,-562.8822021484375,-1.6364674824312695,25721,0.07904256268571785,0.17066947752198752,0.0014338358507477444,-37.95062494054388,-562.9025529014176,-1.6350336465805217,18.377386221132983,0.0
10050,0.010000000000005116,101.25,18.288232803344727,0.8924092054367065,0.0,0.019345395267009735,-38.13317108154297,-563.064697265625,-1.6353706595363204,25724,0.08191793081894616,0.1727648946352721,0.001246074642355488,-37.95937497828655,-563.0521197950098,-1.6341245848939647,18.370150734163673,0.0
10051,0.010000000000005116,101.26,18.278392791748047,0.8791616559028625,0.0,0.01964244805276394,-38.14574432373047,-563.2470703125,-1.6342637166292289,25728,0.08211062645654721,0.17466560712024212,0.0013512139840070603,-37.97104169527677,-563.2515423197993,-1.632912502645222,18.360503418204594,0.0
10052,0.009999999999990905,101.27,18.268756866455078,0.8783959150314331,0.0,0.019912075251340866,-38.158111572265625,-563.4293823242188,-1.63314945002914,25732,0.08209923579043377,0.176364242176296,0.0014490296326608032,-37.98270841226699,-563.450964844589,-1.6317004203964793,18.350856102245512,0.0
10053,0.010000000000005116,101.28,18.259376525878906,0.8905184864997864,0.0,0.019904466345906258,-38.17027282714844,-563.611572265625,-1.6320253297330174,25735,0.08424408939729489,0.17786436441804074,0.0012339710230948597,-37.99145845000965,-563.6005317381811,-1.6307913587099223,18.3436206152762,0.0
10054,0.010000000000005116,101.29,18.250198364257812,0.8773531913757324,0.0,0.02011517994105816,-38.18222427368164,-563.7937622070312,-1.6308921546891886,25739,0.08377493505930644,0.17915503643022623,0.0013128782280089624,-38.00312516699987,-563.7999542629707,-1.6295792764611796,18.33397329931712,0.0
10055,0.009999999999990905,101.3,18.2412052154541,0.8744970560073853,0.0,0.020462200045585632,-38.193965911865234,-563.975830078125,-1.629748992791272,25743,0.0827703265829598,0.1810702009727225,0.0014772751354099611,-38.01425646383873,-564.0066738953759,-1.628271717655862,18.32397554203706,0.0
10056,0.010000000000005116,101.31,18.232454299926758,0.8882043957710266,0.0,0.020533327013254166,-38.20549774169922,-564.1577758789062,-1.6285977082520309,25746,0.08428577054127828,0.18312519582822676,0.0012864976939956918,-38.02204726620497,-564.1562935019272,-1.627311210558035,18.316740070468036,0.0
10057,0.009999999999990905,101.32,18.223880767822266,0.8749125599861145,0.0,0.020835094153881073,-38.216819763183594,-564.3397216796875,-1.6274352384362112,25750,0.08321200722040345,0.1849706661901283,0.0014047040086122564,-38.032435002693305,-564.3557863106623,-1.6260305344275987,18.30709277504267,0.0
10058,0.010000000000005116,101.33,18.21546173095703,0.8738951086997986,0.0,0.021107537671923637,-38.227928161621094,-564.5216064453125,-1.6262642465049035,25754,0.0819837486602708,0.18660597636758833,0.0015143882077408577,-38.04282273918164,-564.5552791193974,-1.6247498582971627,18.297445479617302,0.0
10059,0.010000000000005116,101.34,18.207258224487305,0.8857290744781494,0.0,0.02108701691031456,-38.23881912231445,-564.703369140625,-1.6250830014033988,25757,0.08295178356096855,0.18803049066980657,0.0012936502040634679,-38.05061354154789,-564.7048987259487,-1.6237893511993355,18.290210008048273,0.0
10060,0.009999999999990905,101.35,18.199209213256836,0.8719652891159058,0.0,0.021342437714338303,-38.24949264526367,-564.8850708007812,-1.6238900383930979,25761,0.08128743803765914,0.18950315285611688,0.0014038072582307493,-38.060732221782295,-564.9057741430136,-1.6224862311348673,18.280496651294495,0.0
10061,0.010000000000005116,101.36,18.191307067871094,0.8843534588813782,0.0,0.02142505720257759,-38.25994873046875,-565.0667114257812,-1.6226880206350907,25764,0.08195412493704168,0.19174049968734,0.0012033177873997936,-38.06750244646506,-565.0554431316209,-1.6214847028476909,18.273261192808135,0.0
10062,0.010000000000005116,101.37,18.183595657348633,0.8706235885620117,0.0,0.021750105544924736,-38.27018737792969,-565.248291015625,-1.6214762823391045,25768,0.08001825747768976,0.1937633889750847,0.0013269505409820859,-38.07652941270875,-565.2550017830974,-1.6201493317981224,18.263613914826323,0.0
10063,0.009999999999990905,101.38,18.17601203918457,0.8693785071372986,0.0,0.022043634206056595,-38.28020477294922,-565.4298095703125,-1.6202544240309762,25772,0.0779545976599394,0.19556800991887135,0.0014404632824227548,-38.08555637895244,-565.454560434574,-1.6188139607485537,18.25396663684451,0.0
10064,0.010000000000005116,101.39,18.168609619140625,0.8810341954231262,0.0,0.022032704204320908,-38.29000473022461,-565.6112670898438,-1.6190224457107054,25775,0.07812155921752506,0.19715817331917554,0.0012100132493282345,-38.09232660363521,-565.6042294231814,-1.6178124324613772,18.24673117835815,0.0
10065,0.010000000000005116,101.4,18.16132164001465,0.8674972057342529,0.0,0.02226220816373825,-38.29957580566406,-565.7926635742188,-1.6177798147460745,25779,0.07576226036168876,0.19852244677456635,0.0013027533342659936,-38.101353569878896,-565.803788074658,-1.6164770614118087,18.237083900376337,0.0
10066,0.009999999999990905,101.41,18.15414047241211,0.8737474679946899,0.0,0.02242506854236126,-38.30892562866211,-565.9739990234375,-1.6165269306112466,25782,0.07467450163296974,0.20044665522967978,0.001241043641460049,-38.108367390505116,-565.9748649464798,-1.6152858869697866,18.22881497404508,0.0
10067,0.010000000000005116,101.42,18.147111892700195,0.8651331663131714,0.0,0.02280702069401741,-38.31804656982422,-566.1552124023438,-1.6152633938320586,25786,0.07205583465890797,0.20268477357140396,0.001406061758788546,-38.115947485862634,-566.1744831439177,-1.61385733207327,18.219167727359103,0.0
10068,0.010000000000005116,101.43,18.14017677307129,0.8770122528076172,0.0,0.022865168750286102,-38.326942443847656,-566.33642578125,-1.6139906691471098,25789,0.07175551927333501,0.20469798686654736,0.0012047532462271526,-38.12163255738077,-566.3241967919961,-1.6127859159008826,18.211932292344624,0.0
10069,0.009999999999990905,101.44,18.13335418701172,0.8632622361183167,0.0,0.023181475698947906,-38.33560562133789,-566.517578125,-1.6127062265533645,25793,0.0689308586469295,0.20648098723205052,0.0013488655489983792,-38.12921265273829,-566.5238149894341,-1.611357361004366,18.20228504565865,0.0
10070,0.010000000000005116,101.45,18.12660789489746,0.8618790507316589,0.0,0.023465236648917198,-38.34403991699219,-566.6986694335938,-1.6114115307894226,25797,0.06602990407521148,0.2080375866178466,0.0014827246815727335,-38.13679274809581,-566.723433186872,-1.6099288061078496,18.192637798972672,0.0
10071,0.009999999999990905,101.46,18.1199893951416,0.869478166103363,0.0,0.02350914105772972,-38.352237701416016,-566.8797607421875,-1.6101055165908478,25800,0.06469489712817023,0.20935784510723537,0.001354458011878723,-38.1430420274184,-566.8880049784954,-1.608751058578969,18.184684292269772,0.0
10072,0.010000000000005116,101.47,18.113428115844727,0.8595086336135864,0.0,0.023936597630381584,-38.36020278930664,-567.0607299804688,-1.608788450273749,25804,0.06160895787310494,0.21181903659999482,0.0015456305085193023,-38.14910421202815,-567.0876744547925,-1.60724281976523,18.17503707371783,0.0
10073,0.010000000000005116,101.48,18.106922149658203,0.8713552951812744,0.0,0.024021662771701813,-38.36792755126953,-567.2416381835938,-1.6074600655220175,25807,0.06087951014567494,0.2140501987116993,0.0013484248670918575,-38.15365085048546,-567.2374265620153,-1.6061116406549256,18.167801659803878,0.0
10074,0.009999999999990905,101.49,18.10049819946289,0.8575449585914612,0.0,0.024380629882216454,-38.37541580200195,-567.4225463867188,-1.606120096019544,25811,0.05765624178905071,0.2160449585252227,0.001516694178357092,-38.15971303509521,-567.4370960383125,-1.6046034018411868,18.15815444125194,0.0
10075,0.010000000000005116,101.5,18.094118118286133,0.869379460811615,0.0,0.024395927786827087,-38.38266372680664,-567.6033325195312,-1.6047681422921654,25814,0.056800909051851534,0.21780320758204197,0.0012959195612829433,-38.164259673552515,-567.5868481455353,-1.6034722227308824,18.150919027337984,0.0
10076,0.010000000000005116,101.51,18.08782196044922,0.8554878234863281,0.0,0.024684665724635124,-38.389671325683594,-567.7841186523438,-1.6034046038140448,25818,0.053449848336828865,0.21932124140037262,0.0014406198969014739,-38.17032185816226,-567.7865176218324,-1.6019639839171433,18.141271808786048,0.0
